# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 120.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   4.7175288744   4.7175288744   3.28385  3.61520    0.7396  -1.1383  -1.0939  -2.6267  -3.3832  -4.0572  -5.0351  -5.7670  -5.9024  -6.0182  -6.0281  -5.7699
   4.7175419837   4.7175419837   3.28437  3.61516    0.7398  -1.1389  -1.0944  -2.6275  -3.3842  -4.0584  -5.0365  -5.7686  -5.9040  -6.0198  -6.0297  -5.7715
   4.7175550929   4.7175550929   3.28488  3.61511    0.7400  -1.1394  -1.0949  -2.6283  -3.3851  -4.0595  -5.0379  -5.7701  -5.9056  -6.0214  -6.0313  -5.7731
   4.7175682022   4.7175682022   3.28537  3.61507    0.7401  -1.1399  -1.0955  -2.6291  -3.3861  -4.0607  -5.0392  -5.7716  -5.9071  -6.0229  -6.0328  -5.7746
   4.7175813114   4.7175813114   3.28584  3.61503    0.7403  -1.1404  -1.0959  -2.6298  -3.3870  -4.0617  -5.0404  -5.7730  -5.9085  -6.0244  -6.0343  -5.7760
   4.7175944207   4.7175944207   3.28631  3.61499    0.7404  -1.1409  -1.0964  -2.6306  -3.3879  -4.0628  -5.0417  -5.7743  -5.9100  -6.0258  -6.0357  -5.7774
   4.7176075299   4.7176075299   3.28675  3.61495    0.7406  -1.1414  -1.0969  -2.6313  -3.3887  -4.0638  -5.0429  -5.7757  -5.9113  -6.0272  -6.0371  -5.7787
   4.7176206391   4.7176206391   3.28717  3.61491    0.7407  -1.1418  -1.0973  -2.6319  -3.3896  -4.0647  -5.0440  -5.7769  -5.9126  -6.0285  -6.0384  -5.7800
   4.7176337484   4.7176337484   3.28756  3.61488    0.7408  -1.1422  -1.0977  -2.6325  -3.3903  -4.0656  -5.0450  -5.7781  -5.9138  -6.0298  -6.0397  -5.7812
   4.7176468576   4.7176468576   3.28793  3.61485    0.7409  -1.1426  -1.0981  -2.6331  -3.3910  -4.0664  -5.0460  -5.7791  -5.9150  -6.0309  -6.0408  -5.7823
   4.7176599669   4.7176599669   3.28829  3.61481    0.7410  -1.1430  -1.0985  -2.6337  -3.3917  -4.0673  -5.0470  -5.7802  -5.9161  -6.0320  -6.0419  -5.7834
   4.7176730761   4.7176730761   3.28863  3.61478    0.7411  -1.1434  -1.0988  -2.6343  -3.3924  -4.0680  -5.0479  -5.7812  -5.9171  -6.0331  -6.0430  -5.7844
   4.7176861854   4.7176861854   3.28893  3.61476    0.7412  -1.1437  -1.0992  -2.6347  -3.3929  -4.0687  -5.0487  -5.7821  -5.9180  -6.0340  -6.0439  -5.7853
   4.7176992946   4.7176992946   3.28922  3.61473    0.7413  -1.1440  -1.0995  -2.6352  -3.3935  -4.0694  -5.0495  -5.7830  -5.9189  -6.0349  -6.0448  -5.7862
   4.7177124038   4.7177124038   3.28952  3.61471    0.7414  -1.1443  -1.0998  -2.6357  -3.3941  -4.0700  -5.0503  -5.7839  -5.9198  -6.0359  -6.0457  -5.7871
   4.7177255131   4.7177255131   3.28980  3.61468    0.7415  -1.1446  -1.1001  -2.6361  -3.3946  -4.0707  -5.0510  -5.7847  -5.9207  -6.0367  -6.0466  -5.7880
   4.7177386223   4.7177386223   3.29003  3.61466    0.7416  -1.1448  -1.1003  -2.6365  -3.3951  -4.0712  -5.0516  -5.7854  -5.9214  -6.0375  -6.0474  -5.7887
   4.7177517316   4.7177517316   3.29025  3.61464    0.7416  -1.1451  -1.1005  -2.6368  -3.3955  -4.0717  -5.0522  -5.7860  -5.9221  -6.0381  -6.0480  -5.7893
   4.7177648408   4.7177648408   3.29046  3.61463    0.7417  -1.1453  -1.1008  -2.6372  -3.3959  -4.0722  -5.0528  -5.7866  -5.9227  -6.0388  -6.0487  -5.7900
   4.7177779501   4.7177779501   3.29067  3.61461    0.7418  -1.1455  -1.1010  -2.6375  -3.3963  -4.0727  -5.0533  -5.7873  -5.9234  -6.0395  -6.0493  -5.7906
   4.7177910593   4.7177910593   3.29089  3.61459    0.7418  -1.1458  -1.1012  -2.6379  -3.3967  -4.0731  -5.0539  -5.7879  -5.9240  -6.0401  -6.0500  -5.7912
   4.7178041686   4.7178041686   3.29110  3.61457    0.7419  -1.1460  -1.1014  -2.6382  -3.3972  -4.0736  -5.0545  -5.7885  -5.9247  -6.0408  -6.0507  -5.7919
   4.7178172778   4.7178172778   3.29128  3.61455    0.7419  -1.1462  -1.1016  -2.6385  -3.3975  -4.0740  -5.0550  -5.7891  -5.9252  -6.0413  -6.0512  -5.7924
   4.7178303870   4.7178303870   3.29145  3.61454    0.7420  -1.1464  -1.1018  -2.6388  -3.3978  -4.0744  -5.0554  -5.7896  -5.9257  -6.0419  -6.0518  -5.7929
   4.7178434963   4.7178434963   3.29162  3.61453    0.7420  -1.1466  -1.1020  -2.6391  -3.3982  -4.0748  -5.0559  -5.7901  -5.9263  -6.0424  -6.0523  -5.7935
   4.7178566055   4.7178566055   3.29179  3.61451    0.7421  -1.1468  -1.1022  -2.6393  -3.3985  -4.0752  -5.0563  -5.7906  -5.9268  -6.0429  -6.0528  -5.7940
   4.7178697148   4.7178697148   3.29196  3.61450    0.7421  -1.1469  -1.1024  -2.6396  -3.3988  -4.0756  -5.0568  -5.7911  -5.9273  -6.0434  -6.0533  -5.7945
   4.7178828240   4.7178828240   3.29212  3.61448    0.7421  -1.1471  -1.1026  -2.6399  -3.3992  -4.0760  -5.0572  -5.7916  -5.9278  -6.0440  -6.0538  -5.7950
   4.7178959333   4.7178959333   3.29228  3.61447    0.7422  -1.1473  -1.1027  -2.6402  -3.3995  -4.0763  -5.0576  -5.7920  -5.9283  -6.0444  -6.0543  -5.7954
   4.7179090425   4.7179090425   3.29244  3.61446    0.7422  -1.1475  -1.1029  -2.6404  -3.3998  -4.0767  -5.0580  -5.7925  -5.9287  -6.0449  -6.0548  -5.7959
   4.7179221517   4.7179221517   3.29259  3.61444    0.7422  -1.1477  -1.1031  -2.6407  -3.4001  -4.0770  -5.0585  -5.7929  -5.9292  -6.0454  -6.0553  -5.7964
   4.7179352610   4.7179352610   3.29274  3.61443    0.7423  -1.1478  -1.1032  -2.6409  -3.4004  -4.0774  -5.0589  -5.7934  -5.9297  -6.0459  -6.0558  -5.7968
   4.7179483702   4.7179483702   3.29288  3.61442    0.7423  -1.1480  -1.1034  -2.6411  -3.4006  -4.0777  -5.0592  -5.7938  -5.9301  -6.0463  -6.0562  -5.7972
   4.7179614795   4.7179614795   3.29301  3.61441    0.7423  -1.1481  -1.1035  -2.6413  -3.4009  -4.0780  -5.0596  -5.7942  -5.9305  -6.0467  -6.0566  -5.7976
   4.7179745887   4.7179745887   3.29315  3.61440    0.7424  -1.1483  -1.1037  -2.6416  -3.4012  -4.0783  -5.0599  -5.7946  -5.9309  -6.0471  -6.0570  -5.7980
   4.7179876980   4.7179876980   3.29328  3.61439    0.7424  -1.1484  -1.1038  -2.6418  -3.4014  -4.0786  -5.0603  -5.7950  -5.9313  -6.0475  -6.0574  -5.7985
   4.7180008072   4.7180008072   3.29342  3.61437    0.7424  -1.1486  -1.1040  -2.6420  -3.4017  -4.0789  -5.0607  -5.7954  -5.9317  -6.0480  -6.0578  -5.7989
   4.7180139164   4.7180139164   3.29355  3.61436    0.7425  -1.1487  -1.1041  -2.6422  -3.4020  -4.0792  -5.0610  -5.7958  -5.9321  -6.0484  -6.0583  -5.7993
   4.7180270257   4.7180270257   3.29368  3.61435    0.7425  -1.1489  -1.1043  -2.6424  -3.4022  -4.0795  -5.0614  -5.7961  -5.9325  -6.0488  -6.0587  -5.7996
   4.7180401349   4.7180401349   3.29381  3.61434    0.7425  -1.1490  -1.1044  -2.6427  -3.4025  -4.0798  -5.0617  -5.7965  -5.9329  -6.0492  -6.0591  -5.8000
   4.7180532442   4.7180532442   3.29392  3.61433    0.7426  -1.1491  -1.1045  -2.6428  -3.4027  -4.0800  -5.0620  -5.7969  -5.9333  -6.0495  -6.0594  -5.8004
   4.7180663534   4.7180663534   3.29403  3.61432    0.7426  -1.1493  -1.1047  -2.6430  -3.4029  -4.0803  -5.0623  -5.7972  -5.9336  -6.0499  -6.0597  -5.8007
   4.7180794627   4.7180794627   3.29414  3.61431    0.7426  -1.1494  -1.1048  -2.6432  -3.4031  -4.0805  -5.0626  -5.7975  -5.9339  -6.0502  -6.0601  -5.8010
   4.7180925719   4.7180925719   3.29425  3.61430    0.7426  -1.1495  -1.1049  -2.6434  -3.4033  -4.0808  -5.0629  -5.7978  -5.9343  -6.0505  -6.0604  -5.8014
   4.7181056811   4.7181056811   3.29436  3.61430    0.7426  -1.1496  -1.1050  -2.6436  -3.4035  -4.0810  -5.0632  -5.7981  -5.9346  -6.0509  -6.0607  -5.8017
   4.7181187904   4.7181187904   3.29447  3.61429    0.7427  -1.1498  -1.1052  -2.6437  -3.4038  -4.0813  -5.0635  -5.7985  -5.9349  -6.0512  -6.0611  -5.8020
   4.7181318996   4.7181318996   3.29458  3.61428    0.7427  -1.1499  -1.1053  -2.6439  -3.4040  -4.0815  -5.0638  -5.7988  -5.9353  -6.0515  -6.0614  -5.8023
   4.7181450089   4.7181450089   3.29468  3.61427    0.7427  -1.1500  -1.1054  -2.6441  -3.4042  -4.0818  -5.0640  -5.7991  -5.9356  -6.0519  -6.0617  -5.8026
   4.7181581181   4.7181581181   3.29477  3.61426    0.7427  -1.1501  -1.1055  -2.6443  -3.4044  -4.0820  -5.0643  -5.7994  -5.9359  -6.0521  -6.0620  -5.8029
   4.7181712274   4.7181712274   3.29487  3.61425    0.7427  -1.1502  -1.1056  -2.6444  -3.4045  -4.0822  -5.0645  -5.7996  -5.9361  -6.0524  -6.0623  -5.8032
   4.7181843366   4.7181843366   3.29496  3.61425    0.7427  -1.1503  -1.1057  -2.6446  -3.4047  -4.0824  -5.0648  -5.7999  -5.9364  -6.0527  -6.0626  -5.8035
   4.7181974458   4.7181974458   3.29506  3.61424    0.7428  -1.1504  -1.1058  -2.6447  -3.4049  -4.0826  -5.0650  -5.8002  -5.9367  -6.0530  -6.0629  -5.8038
   4.7182105551   4.7182105551   3.29515  3.61423    0.7428  -1.1505  -1.1059  -2.6449  -3.4051  -4.0829  -5.0653  -5.8005  -5.9370  -6.0533  -6.0632  -5.8040
   4.7182236643   4.7182236643   3.29525  3.61422    0.7428  -1.1507  -1.1061  -2.6450  -3.4053  -4.0831  -5.0655  -5.8007  -5.9373  -6.0536  -6.0635  -5.8043
   4.7182367736   4.7182367736   3.29534  3.61422    0.7428  -1.1508  -1.1062  -2.6452  -3.4055  -4.0833  -5.0658  -5.8010  -5.9376  -6.0539  -6.0638  -5.8046
   4.7182498828   4.7182498828   3.29543  3.61421    0.7428  -1.1509  -1.1063  -2.6454  -3.4057  -4.0835  -5.0660  -5.8013  -5.9378  -6.0542  -6.0640  -5.8049
   4.7182629921   4.7182629921   3.29551  3.61420    0.7428  -1.1510  -1.1064  -2.6455  -3.4058  -4.0837  -5.0662  -5.8015  -5.9381  -6.0544  -6.0643  -5.8051
   4.7182761013   4.7182761013   3.29559  3.61420    0.7428  -1.1511  -1.1065  -2.6456  -3.4060  -4.0838  -5.0664  -5.8017  -5.9383  -6.0546  -6.0645  -5.8053
   4.7182892105   4.7182892105   3.29566  3.61419    0.7428  -1.1512  -1.1065  -2.6458  -3.4061  -4.0840  -5.0666  -5.8020  -5.9385  -6.0549  -6.0648  -5.8056
   4.7183023198   4.7183023198   3.29574  3.61418    0.7428  -1.1512  -1.1066  -2.6459  -3.4063  -4.0842  -5.0669  -5.8022  -5.9388  -6.0551  -6.0650  -5.8058
   4.7183154290   4.7183154290   3.29582  3.61418    0.7428  -1.1513  -1.1067  -2.6460  -3.4064  -4.0844  -5.0671  -5.8024  -5.9390  -6.0553  -6.0652  -5.8060
   4.7183285383   4.7183285383   3.29590  3.61417    0.7428  -1.1514  -1.1068  -2.6461  -3.4066  -4.0846  -5.0673  -5.8026  -5.9392  -6.0556  -6.0655  -5.8063
   4.7183416475   4.7183416475   3.29597  3.61417    0.7429  -1.1515  -1.1069  -2.6463  -3.4067  -4.0847  -5.0675  -5.8029  -5.9395  -6.0558  -6.0657  -5.8065
   4.7183547568   4.7183547568   3.29604  3.61416    0.7429  -1.1516  -1.1070  -2.6464  -3.4069  -4.0849  -5.0677  -5.8031  -5.9397  -6.0560  -6.0659  -5.8067
   4.7183678660   4.7183678660   3.29612  3.61415    0.7429  -1.1517  -1.1071  -2.6465  -3.4070  -4.0851  -5.0678  -5.8033  -5.9399  -6.0563  -6.0661  -5.8069
   4.7183809752   4.7183809752   3.29618  3.61415    0.7429  -1.1518  -1.1072  -2.6466  -3.4072  -4.0852  -5.0680  -5.8035  -5.9401  -6.0565  -6.0663  -5.8071
   4.7183940845   4.7183940845   3.29625  3.61414    0.7429  -1.1519  -1.1073  -2.6468  -3.4073  -4.0854  -5.0682  -5.8037  -5.9403  -6.0567  -6.0665  -5.8073
   4.7184071937   4.7184071937   3.29631  3.61414    0.7429  -1.1519  -1.1073  -2.6469  -3.4074  -4.0855  -5.0684  -5.8038  -5.9405  -6.0569  -6.0667  -5.8075
   4.7184203030   4.7184203030   3.29638  3.61413    0.7429  -1.1520  -1.1074  -2.6470  -3.4076  -4.0857  -5.0685  -5.8040  -5.9407  -6.0570  -6.0669  -5.8077
   4.7184334122   4.7184334122   3.29644  3.61413    0.7429  -1.1521  -1.1075  -2.6471  -3.4077  -4.0858  -5.0687  -5.8042  -5.9409  -6.0572  -6.0671  -5.8079
   4.7184465215   4.7184465215   3.29650  3.61413    0.7429  -1.1522  -1.1076  -2.6472  -3.4078  -4.0859  -5.0689  -5.8044  -5.9411  -6.0574  -6.0673  -5.8081
   4.7184596307   4.7184596307   3.29656  3.61412    0.7429  -1.1523  -1.1076  -2.6473  -3.4079  -4.0861  -5.0690  -5.8046  -5.9412  -6.0576  -6.0675  -5.8082
   4.7184727399   4.7184727399   3.29662  3.61412    0.7429  -1.1523  -1.1077  -2.6474  -3.4081  -4.0862  -5.0692  -5.8047  -5.9414  -6.0578  -6.0677  -5.8084
   4.7184858492   4.7184858492   3.29668  3.61411    0.7429  -1.1524  -1.1078  -2.6475  -3.4082  -4.0863  -5.0693  -5.8049  -5.9416  -6.0580  -6.0678  -5.8086
   4.7184989584   4.7184989584   3.29673  3.61411    0.7429  -1.1525  -1.1078  -2.6476  -3.4083  -4.0865  -5.0695  -5.8051  -5.9417  -6.0581  -6.0680  -5.8087
   4.7185120677   4.7185120677   3.29678  3.61410    0.7429  -1.1525  -1.1079  -2.6477  -3.4084  -4.0866  -5.0696  -5.8052  -5.9419  -6.0583  -6.0682  -5.8089
   4.7185251769   4.7185251769   3.29683  3.61410    0.7429  -1.1526  -1.1080  -2.6478  -3.4085  -4.0867  -5.0697  -5.8054  -5.9420  -6.0584  -6.0683  -5.8090
   4.7185382862   4.7185382862   3.29688  3.61410    0.7429  -1.1527  -1.1080  -2.6478  -3.4086  -4.0868  -5.0699  -5.8055  -5.9422  -6.0586  -6.0684  -5.8092
   4.7185513954   4.7185513954   3.29692  3.61409    0.7429  -1.1527  -1.1081  -2.6479  -3.4087  -4.0869  -5.0700  -5.8056  -5.9423  -6.0587  -6.0686  -5.8093
   4.7185645047   4.7185645047   3.29697  3.61409    0.7428  -1.1528  -1.1081  -2.6480  -3.4088  -4.0870  -5.0701  -5.8057  -5.9424  -6.0588  -6.0687  -5.8094
   4.7185776139   4.7185776139   3.29701  3.61409    0.7428  -1.1528  -1.1082  -2.6481  -3.4088  -4.0871  -5.0702  -5.8059  -5.9426  -6.0590  -6.0688  -5.8096
   4.7185907231   4.7185907231   3.29705  3.61408    0.7428  -1.1529  -1.1083  -2.6482  -3.4089  -4.0872  -5.0703  -5.8060  -5.9427  -6.0591  -6.0690  -5.8097
   4.7186038324   4.7186038324   3.29709  3.61408    0.7428  -1.1529  -1.1083  -2.6482  -3.4090  -4.0873  -5.0704  -5.8061  -5.9428  -6.0592  -6.0691  -5.8098
   4.7186169416   4.7186169416   3.29713  3.61408    0.7428  -1.1530  -1.1084  -2.6483  -3.4091  -4.0874  -5.0705  -5.8062  -5.9429  -6.0593  -6.0692  -5.8099
   4.7186300509   4.7186300509   3.29716  3.61408    0.7428  -1.1530  -1.1084  -2.6484  -3.4092  -4.0875  -5.0706  -5.8063  -5.9430  -6.0594  -6.0693  -5.8100
   4.7186431601   4.7186431601   3.29719  3.61408    0.7428  -1.1531  -1.1085  -2.6484  -3.4092  -4.0875  -5.0707  -5.8064  -5.9431  -6.0595  -6.0694  -5.8101
   4.7186562694   4.7186562694   3.29723  3.61407    0.7428  -1.1531  -1.1085  -2.6485  -3.4093  -4.0876  -5.0708  -5.8065  -5.9432  -6.0596  -6.0695  -5.8102
   4.7186693786   4.7186693786   3.29726  3.61407    0.7428  -1.1532  -1.1086  -2.6485  -3.4094  -4.0877  -5.0709  -5.8066  -5.9433  -6.0597  -6.0696  -5.8103
   4.7186824878   4.7186824878   3.29729  3.61407    0.7428  -1.1532  -1.1086  -2.6486  -3.4094  -4.0878  -5.0710  -5.8067  -5.9434  -6.0598  -6.0697  -5.8104
   4.7186955971   4.7186955971   3.29732  3.61407    0.7427  -1.1533  -1.1086  -2.6487  -3.4095  -4.0878  -5.0710  -5.8067  -5.9435  -6.0599  -6.0698  -5.8104
   4.7187087063   4.7187087063   3.29734  3.61407    0.7427  -1.1533  -1.1087  -2.6487  -3.4095  -4.0879  -5.0711  -5.8068  -5.9435  -6.0599  -6.0698  -5.8105
   4.7187218156   4.7187218156   3.29736  3.61407    0.7427  -1.1533  -1.1087  -2.6487  -3.4096  -4.0879  -5.0711  -5.8069  -5.9436  -6.0600  -6.0699  -5.8106
   4.7187349248   4.7187349248   3.29738  3.61406    0.7427  -1.1534  -1.1087  -2.6488  -3.4096  -4.0880  -5.0712  -5.8069  -5.9436  -6.0601  -6.0699  -5.8106
   4.7187480341   4.7187480341   3.29740  3.61406    0.7427  -1.1534  -1.1088  -2.6488  -3.4097  -4.0880  -5.0712  -5.8070  -5.9437  -6.0601  -6.0700  -5.8107
   4.7187611433   4.7187611433   3.29742  3.61406    0.7427  -1.1534  -1.1088  -2.6489  -3.4097  -4.0881  -5.0713  -5.8070  -5.9437  -6.0602  -6.0700  -5.8107
   4.7187742525   4.7187742525   3.29744  3.61406    0.7426  -1.1535  -1.1088  -2.6489  -3.4098  -4.0881  -5.0713  -5.8071  -5.9438  -6.0602  -6.0701  -5.8108
   4.7187873618   4.7187873618   3.29746  3.61406    0.7426  -1.1535  -1.1089  -2.6489  -3.4098  -4.0882  -5.0714  -5.8071  -5.9438  -6.0603  -6.0701  -5.8108
   4.7188004710   4.7188004710   3.29747  3.61406    0.7426  -1.1535  -1.1089  -2.6490  -3.4098  -4.0882  -5.0714  -5.8071  -5.9439  -6.0603  -6.0702  -5.8108
   4.7188135803   4.7188135803   3.29748  3.61406    0.7426  -1.1536  -1.1089  -2.6490  -3.4098  -4.0882  -5.0714  -5.8072  -5.9439  -6.0603  -6.0702  -5.8109
   4.7188266895   4.7188266895   3.29748  3.61406    0.7426  -1.1536  -1.1090  -2.6490  -3.4099  -4.0882  -5.0715  -5.8072  -5.9439  -6.0603  -6.0702  -5.8109
   4.7188397988   4.7188397988   3.29749  3.61406    0.7425  -1.1536  -1.1090  -2.6490  -3.4099  -4.0883  -5.0715  -5.8072  -5.9439  -6.0603  -6.0702  -5.8109
   4.7188529080   4.7188529080   3.29750  3.61406    0.7425  -1.1536  -1.1090  -2.6491  -3.4099  -4.0883  -5.0715  -5.8072  -5.9440  -6.0604  -6.0702  -5.8109
   4.7188660172   4.7188660172   3.29751  3.61406    0.7425  -1.1537  -1.1090  -2.6491  -3.4099  -4.0883  -5.0715  -5.8072  -5.9440  -6.0604  -6.0703  -5.8109
   4.7188791265   4.7188791265   3.29752  3.61406    0.7425  -1.1537  -1.1090  -2.6491  -3.4100  -4.0883  -5.0715  -5.8073  -5.9440  -6.0604  -6.0703  -5.8110
   4.7261167124   4.7261167124   3.27430  3.61654    0.7227  -1.1364  -1.0922  -2.6171  -3.3685  -4.0371  -5.0086  -5.7359  -5.8698  -5.9848  -5.9948  -5.7378
   4.7333542983   4.7333542983   3.24090  3.61981    0.7038  -1.1078  -1.0640  -2.5693  -3.3080  -3.9628  -4.9186  -5.6347  -5.7648  -5.8781  -5.8880  -5.6343
   4.7405918843   4.7405918843   3.19035  3.62454    0.6825  -1.0600  -1.0169  -2.4935  -3.2144  -3.8493  -4.7822  -5.4826  -5.6072  -5.7179  -5.7277  -5.4790
   4.7478294702   4.7478294702   3.12529  3.63062    0.6580  -0.9917  -0.9496  -2.3886  -3.0879  -3.7010  -4.6060  -5.2868  -5.4048  -5.5120  -5.5215  -5.2799
   4.7550670561   4.7550670561   3.05357  3.63739    0.6341  -0.9094  -0.8685  -2.2652  -2.9423  -3.5351  -4.4103  -5.0702  -5.1815  -5.2845  -5.2937  -5.0608
   4.7623046421   4.7623046421   2.98919  3.64378    0.6071  -0.8374  -0.7976  -2.1550  -2.8114  -3.3860  -4.2335  -4.8734  -4.9787  -5.0778  -5.0866  -4.8618
   4.7695422280   4.7695422280   2.94062  3.64914    0.5718  -0.7926  -0.7538  -2.0792  -2.7170  -3.2753  -4.0991  -4.7210  -4.8213  -4.9175  -4.9260  -4.7075
   4.7767798139   4.7767798139   2.90632  3.65362    0.5333  -0.7677  -0.7297  -2.0285  -2.6517  -3.1974  -4.0019  -4.6091  -4.7056  -4.7993  -4.8075  -4.5947
   4.7840173999   4.7840173999   2.88460  3.65742    0.4911  -0.7595  -0.7222  -1.9985  -2.6112  -3.1479  -3.9369  -4.5329  -4.6265  -4.7178  -4.7257  -4.5184
   4.7912549858   4.7912549858   2.87328  3.66081    0.4381  -0.7698  -0.7331  -1.9898  -2.5938  -3.1231  -3.8987  -4.4851  -4.5761  -4.6653  -4.6730  -4.4705
   4.7914785127   4.7914785127   2.87310  3.66092    0.4359  -0.7705  -0.7339  -1.9900  -2.5937  -3.1228  -3.8979  -4.4840  -4.5750  -4.6640  -4.6718  -4.4694
   4.7917020396   4.7917020396   2.87292  3.66103    0.4338  -0.7713  -0.7347  -1.9901  -2.5936  -3.1224  -3.8972  -4.4829  -4.5738  -4.6628  -4.6706  -4.4683
   4.7919255666   4.7919255666   2.87275  3.66113    0.4319  -0.7720  -0.7354  -1.9903  -2.5935  -3.1221  -3.8964  -4.4818  -4.5727  -4.6616  -4.6694  -4.4673
   4.7921490935   4.7921490935   2.87257  3.66124    0.4299  -0.7727  -0.7361  -1.9904  -2.5934  -3.1218  -3.8957  -4.4808  -4.5716  -4.6605  -4.6682  -4.4663
   4.7923726204   4.7923726204   2.87242  3.66134    0.4279  -0.7735  -0.7369  -1.9906  -2.5933  -3.1215  -3.8950  -4.4798  -4.5705  -4.6593  -4.6671  -4.4653
   4.7925961473   4.7925961473   2.87227  3.66145    0.4258  -0.7743  -0.7377  -1.9909  -2.5933  -3.1212  -3.8943  -4.4788  -4.5694  -4.6582  -4.6659  -4.4643
   4.7928196743   4.7928196743   2.87213  3.66155    0.4237  -0.7751  -0.7386  -1.9911  -2.5933  -3.1210  -3.8937  -4.4779  -4.5684  -4.6571  -4.6649  -4.4633
   4.7930432012   4.7930432012   2.87199  3.66165    0.4217  -0.7759  -0.7394  -1.9914  -2.5933  -3.1208  -3.8930  -4.4770  -4.5674  -4.6561  -4.6638  -4.4624
   4.7932667281   4.7932667281   2.87186  3.66175    0.4197  -0.7767  -0.7402  -1.9916  -2.5933  -3.1206  -3.8924  -4.4761  -4.5665  -4.6550  -4.6627  -4.4615
   4.7934902550   4.7934902550   2.87175  3.66185    0.4176  -0.7776  -0.7411  -1.9919  -2.5933  -3.1204  -3.8919  -4.4752  -4.5655  -4.6540  -4.6617  -4.4606
   4.7937137819   4.7937137819   2.87164  3.66195    0.4155  -0.7784  -0.7419  -1.9922  -2.5934  -3.1202  -3.8913  -4.4743  -4.5646  -4.6530  -4.6607  -4.4597
   4.7939373089   4.7939373089   2.87154  3.66205    0.4134  -0.7793  -0.7429  -1.9926  -2.5935  -3.1201  -3.8908  -4.4735  -4.5637  -4.6521  -4.6598  -4.4589
   4.7941608358   4.7941608358   2.87145  3.66215    0.4113  -0.7803  -0.7438  -1.9930  -2.5936  -3.1200  -3.8902  -4.4727  -4.5628  -4.6511  -4.6588  -4.4581
   4.7943843627   4.7943843627   2.87137  3.66225    0.4091  -0.7812  -0.7447  -1.9934  -2.5937  -3.1199  -3.8897  -4.4719  -4.5619  -4.6502  -4.6579  -4.4573
   4.7946078896   4.7946078896   2.87130  3.66236    0.4069  -0.7822  -0.7457  -1.9938  -2.5939  -3.1198  -3.8893  -4.4711  -4.5611  -4.6493  -4.6569  -4.4565
   4.7948314165   4.7948314165   2.87124  3.66246    0.4047  -0.7831  -0.7467  -1.9942  -2.5940  -3.1198  -3.8888  -4.4703  -4.5602  -4.6484  -4.6561  -4.4557
   4.7950549435   4.7950549435   2.87118  3.66256    0.4025  -0.7842  -0.7478  -1.9947  -2.5942  -3.1197  -3.8884  -4.4696  -4.5594  -4.6475  -4.6552  -4.4550
   4.7952784704   4.7952784704   2.87114  3.66266    0.4002  -0.7852  -0.7488  -1.9952  -2.5945  -3.1197  -3.8880  -4.4689  -4.5586  -4.6467  -4.6543  -4.4543
   4.7955019973   4.7955019973   2.87110  3.66276    0.3979  -0.7863  -0.7499  -1.9957  -2.5947  -3.1198  -3.8876  -4.4682  -4.5579  -4.6458  -4.6535  -4.4536
   4.7957255242   4.7957255242   2.87107  3.66287    0.3956  -0.7874  -0.7510  -1.9962  -2.5950  -3.1198  -3.8872  -4.4675  -4.5571  -4.6450  -4.6527  -4.4529
   4.7959490512   4.7959490512   2.87105  3.66297    0.3932  -0.7885  -0.7522  -1.9968  -2.5953  -3.1199  -3.8869  -4.4669  -4.5564  -4.6443  -4.6519  -4.4522
   4.7961725781   4.7961725781   2.87105  3.66307    0.3908  -0.7896  -0.7533  -1.9974  -2.5956  -3.1200  -3.8866  -4.4663  -4.5557  -4.6435  -4.6511  -4.4516
   4.7963961050   4.7963961050   2.87105  3.66317    0.3884  -0.7908  -0.7545  -1.9980  -2.5960  -3.1201  -3.8863  -4.4656  -4.5550  -4.6428  -4.6504  -4.4510
   4.7966196319   4.7966196319   2.87105  3.66328    0.3860  -0.7920  -0.7557  -1.9986  -2.5963  -3.1202  -3.8860  -4.4651  -4.5544  -4.6420  -4.6497  -4.4504
   4.7968431588   4.7968431588   2.87107  3.66338    0.3836  -0.7932  -0.7569  -1.9993  -2.5967  -3.1204  -3.8857  -4.4645  -4.5537  -4.6413  -4.6490  -4.4498
   4.7970666858   4.7970666858   2.87109  3.66348    0.3811  -0.7944  -0.7582  -2.0000  -2.5972  -3.1206  -3.8855  -4.4639  -4.5531  -4.6406  -4.6483  -4.4493
   4.7972902127   4.7972902127   2.87113  3.66359    0.3785  -0.7957  -0.7595  -2.0007  -2.5976  -3.1208  -3.8853  -4.4634  -4.5525  -4.6400  -4.6476  -4.4487
   4.7975137396   4.7975137396   2.87118  3.66370    0.3759  -0.7971  -0.7609  -2.0015  -2.5981  -3.1210  -3.8851  -4.4629  -4.5519  -4.6393  -4.6469  -4.4482
   4.7977372665   4.7977372665   2.87124  3.66381    0.3731  -0.7985  -0.7624  -2.0024  -2.5987  -3.1213  -3.8849  -4.4624  -4.5513  -4.6387  -4.6463  -4.4477
