source_id,phot_g_mean_mag,bp_rp,mg,parallax,parallax_error,ra,dec,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,radial_velocity_error,e_bp_min_rp_val,a_g_val,l,b,ecl_lat,ecl_lon,cluster
3303984513928122752,15.496543,3.3597841,12.46223210759647,24.725087397249656,0.1374387094901722,63.20864986393874,11.246194577609641,138.4733838369793,-10.594366288438028,0.2857057444296571,0.1766310621861966,,,0.195,0.314,181.64282100733905,-27.90939650393225,-9.748691357973573,63.34835978651753,Hyades
3407518510233429248,11.211767,1.7460108,7.576701664575719,18.749379241409134,0.05659428571441324,75.7798671918514,19.01783147517462,67.09353013858127,-34.24978286277536,0.09592449578821874,0.061261039794921764,42.637214464840014,0.7686252410378512,0.2273,0.502,182.91861051304917,-13.558941973505004,-3.759542912460957,76.54153140744894,Hyades
3309420014084185600,15.2252445,3.0427313,11.936378198681993,21.990076252510278,0.09642066087812864,68.46961789674955,14.85076527719569,101.79085239865078,-25.5020957210875,0.14954760743557186,0.10157058600765338,,,0.188,0.2645,182.0494095870093,-21.655373558760424,-7.036907472136721,69.05768701826483,Hyades
3405865089559635968,15.115379,3.1070118,11.412038057384883,18.169030115853662,0.08130412687285847,71.5220973232071,15.889884054626943,76.70246531152391,-25.35828698261717,0.22600484228229736,0.1025231325662017,,,0.353,0.549,183.0644093520397,-18.683018865204094,-6.410872339550311,72.13673351256963,Hyades
3309336867813205760,11.633099,1.8423147,7.938683870731676,18.24387356024312,0.06593819070364923,68.52255131775789,14.217479478746563,85.46411134427103,-16.92252658686221,0.16061728933228595,0.07425669291136841,40.95424989602695,1.249653403031102,0.18,0.3585,182.6230515261728,-22.001941232585015,-7.670844826141439,69.01491107369347,Hyades
3309513270709857920,16.065126,3.478428,12.143104362829753,16.428412112661825,0.3590869021740842,68.58799987872447,14.854704409904441,73.68331757683342,-14.54733648585505,0.517093959540893,0.3681749410116239,,,,,182.12143895013392,-21.562506054016712,-7.049798098987627,69.17231845996895,Hyades
3309419984020071552,4.544803,0.33996868,1.3220874496680395,22.670278815332797,0.8799874247534156,68.46261629353143,14.844323075636645,101.53811524080227,-24.090445626631457,0.8020751035068818,0.5272092864953968,,,,,182.05042411495432,-21.664669600978264,-7.042283941461691,69.04998704806918,Hyades
3309611539560293632,19.563677,3.4430141,16.26098577539848,21.85052057671251,0.5895800508312982,70.43858908022618,14.899407155647323,98.29157227071315,-22.577354367483288,0.972669074988283,0.5114205379103134,,,,,183.24310272009197,-20.112654566975415,-7.256479692713747,70.9633914169167,Hyades
36629890579758592,12.626208,2.5727358,9.907915256338821,28.598377211962266,0.061629317951626204,58.143840683683784,11.260750260675493,176.68579984505283,-8.66674604583513,0.12151328175969577,0.09120790450282787,,,0.1737,0.3092,177.90727950232335,-31.674215605872668,-8.754277880818943,58.41727505407305,Hyades
119219294181874048,13.85782,2.868886,10.454748556692945,20.863434364074482,0.07794272748239026,50.632702044607086,28.974549035483022,148.09906503601988,-45.14830989404256,0.17516614108161083,0.112957780086103,,,,,158.6063331530905,-23.237521611649743,10.103020695246617,55.69222460725213,Hyades
