# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 1020.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   2.2493926575   2.2416140396   1.64014  3.70062    2.5223   1.8526   1.8806   0.8863   0.3875  -0.0600  -0.6819  -1.1653  -1.2291  -1.2873  -1.2922  -1.1660
   2.2495555853   2.2417725663   1.64037  3.70062    2.5218   1.8520   1.8800   0.8858   0.3869  -0.0605  -0.6824  -1.1658  -1.2297  -1.2879  -1.2928  -1.1666
   2.2497185130   2.2419309856   1.64059  3.70062    2.5212   1.8515   1.8795   0.8852   0.3864  -0.0611  -0.6830  -1.1664  -1.2302  -1.2884  -1.2933  -1.1672
   2.2498814407   2.2420896839   1.64081  3.70062    2.5206   1.8509   1.8789   0.8846   0.3858  -0.0617  -0.6835  -1.1669  -1.2307  -1.2890  -1.2938  -1.1677
   2.2500443685   2.2422483657   1.64102  3.70063    2.5201   1.8504   1.8784   0.8841   0.3853  -0.0622  -0.6840  -1.1674  -1.2312  -1.2895  -1.2943  -1.1682
   2.2502072962   2.2424066250   1.64123  3.70063    2.5195   1.8498   1.8778   0.8836   0.3847  -0.0627  -0.6846  -1.1679  -1.2318  -1.2900  -1.2949  -1.1687
   2.2503702240   2.2425651989   1.64143  3.70063    2.5190   1.8493   1.8773   0.8831   0.3842  -0.0632  -0.6850  -1.1684  -1.2322  -1.2904  -1.2953  -1.1692
   2.2505331517   2.2427238426   1.64161  3.70064    2.5185   1.8488   1.8768   0.8826   0.3838  -0.0637  -0.6855  -1.1688  -1.2326  -1.2909  -1.2957  -1.1696
   2.2506960794   2.2428824683   1.64181  3.70064    2.5179   1.8483   1.8763   0.8821   0.3833  -0.0642  -0.6860  -1.1693  -1.2331  -1.2913  -1.2962  -1.1701
   2.2508590072   2.2430410853   1.64203  3.70064    2.5174   1.8477   1.8757   0.8815   0.3827  -0.0647  -0.6865  -1.1699  -1.2337  -1.2919  -1.2968  -1.1706
   2.2510219349   2.2431996877   1.64225  3.70064    2.5168   1.8472   1.8752   0.8810   0.3822  -0.0653  -0.6871  -1.1704  -1.2342  -1.2924  -1.2973  -1.1711
   2.2511848626   2.2433582716   1.64246  3.70065    2.5163   1.8466   1.8746   0.8804   0.3816  -0.0658  -0.6876  -1.1709  -1.2347  -1.2929  -1.2978  -1.1717
   2.2513477904   2.2435170847   1.64267  3.70065    2.5158   1.8461   1.8741   0.8799   0.3811  -0.0663  -0.6881  -1.1714  -1.2352  -1.2935  -1.2983  -1.1722
   2.2515107181   2.2436763482   1.64290  3.70065    2.5152   1.8455   1.8735   0.8793   0.3805  -0.0669  -0.6887  -1.1720  -1.2358  -1.2940  -1.2989  -1.1727
   2.2516736459   2.2438349463   1.64312  3.70065    2.5146   1.8450   1.8730   0.8788   0.3800  -0.0674  -0.6892  -1.1725  -1.2363  -1.2946  -1.2994  -1.1733
   2.2518365736   2.2439934683   1.64334  3.70065    2.5141   1.8444   1.8724   0.8782   0.3794  -0.0680  -0.6898  -1.1731  -1.2369  -1.2951  -1.3000  -1.1738
   2.2519995013   2.2441519868   1.64354  3.70065    2.5135   1.8439   1.8718   0.8777   0.3789  -0.0685  -0.6903  -1.1736  -1.2374  -1.2956  -1.3005  -1.1743
   2.2521624291   2.2443104797   1.64375  3.70066    2.5130   1.8433   1.8713   0.8771   0.3784  -0.0690  -0.6908  -1.1740  -1.2378  -1.2961  -1.3009  -1.1748
   2.2523253568   2.2444689661   1.64394  3.70066    2.5124   1.8428   1.8708   0.8766   0.3779  -0.0695  -0.6913  -1.1745  -1.2383  -1.2965  -1.3014  -1.1753
   2.2524882846   2.2446274301   1.64415  3.70066    2.5119   1.8423   1.8703   0.8761   0.3774  -0.0700  -0.6918  -1.1750  -1.2388  -1.2970  -1.3019  -1.1758
   2.2526512123   2.2447858864   1.64437  3.70067    2.5113   1.8417   1.8697   0.8755   0.3768  -0.0706  -0.6923  -1.1755  -1.2393  -1.2976  -1.3024  -1.1763
   2.2528141400   2.2449446580   1.64458  3.70067    2.5108   1.8412   1.8691   0.8750   0.3763  -0.0711  -0.6928  -1.1761  -1.2398  -1.2981  -1.3030  -1.1768
   2.2529770678   2.2451033807   1.64478  3.70067    2.5102   1.8406   1.8686   0.8745   0.3758  -0.0716  -0.6933  -1.1765  -1.2403  -1.2986  -1.3034  -1.1773
   2.2531399955   2.2452621209   1.64499  3.70067    2.5097   1.8401   1.8681   0.8739   0.3752  -0.0721  -0.6938  -1.1770  -1.2408  -1.2991  -1.3039  -1.1778
   2.2533029233   2.2454205430   1.64521  3.70068    2.5091   1.8395   1.8675   0.8734   0.3747  -0.0727  -0.6944  -1.1776  -1.2414  -1.2996  -1.3045  -1.1783
   2.2534658510   2.2455791713   1.64543  3.70068    2.5086   1.8390   1.8670   0.8728   0.3741  -0.0732  -0.6949  -1.1781  -1.2419  -1.3001  -1.3050  -1.1789
   2.2536287787   2.2457377242   1.64566  3.70068    2.5080   1.8384   1.8664   0.8723   0.3735  -0.0738  -0.6955  -1.1787  -1.2425  -1.3007  -1.3056  -1.1794
   2.2537917065   2.2458961261   1.64589  3.70068    2.5075   1.8379   1.8658   0.8717   0.3730  -0.0744  -0.6961  -1.1793  -1.2431  -1.3013  -1.3062  -1.1800
   2.2539546342   2.2460549024   1.64611  3.70068    2.5069   1.8373   1.8653   0.8711   0.3724  -0.0749  -0.6966  -1.1798  -1.2436  -1.3018  -1.3067  -1.1806
   2.2541175620   2.2462134608   1.64632  3.70068    2.5064   1.8368   1.8647   0.8706   0.3719  -0.0755  -0.6971  -1.1803  -1.2441  -1.3023  -1.3072  -1.1811
   2.2542804897   2.2463719928   1.64653  3.70068    2.5059   1.8362   1.8642   0.8701   0.3714  -0.0760  -0.6977  -1.1808  -1.2446  -1.3029  -1.3077  -1.1816
   2.2544434174   2.2465307400   1.64675  3.70068    2.5053   1.8357   1.8637   0.8695   0.3708  -0.0765  -0.6982  -1.1814  -1.2452  -1.3034  -1.3083  -1.1821
   2.2546063452   2.2466892637   1.64698  3.70068    2.5048   1.8351   1.8631   0.8689   0.3702  -0.0771  -0.6988  -1.1820  -1.2458  -1.3040  -1.3089  -1.1827
   2.2547692729   2.2468477789   1.64719  3.70068    2.5042   1.8346   1.8625   0.8684   0.3697  -0.0776  -0.6993  -1.1825  -1.2463  -1.3045  -1.3094  -1.1832
   2.2549322006   2.2470060344   1.64739  3.70069    2.5037   1.8340   1.8620   0.8679   0.3692  -0.0781  -0.6998  -1.1829  -1.2467  -1.3050  -1.3098  -1.1837
   2.2550951284   2.2471647820   1.64760  3.70069    2.5031   1.8335   1.8615   0.8673   0.3687  -0.0787  -0.7003  -1.1835  -1.2472  -1.3055  -1.3104  -1.1842
   2.2552580561   2.2473234009   1.64780  3.70069    2.5026   1.8330   1.8610   0.8668   0.3681  -0.0792  -0.7008  -1.1840  -1.2478  -1.3060  -1.3109  -1.1847
   2.2554209839   2.2474821363   1.64803  3.70069    2.5021   1.8324   1.8604   0.8663   0.3676  -0.0797  -0.7014  -1.1845  -1.2483  -1.3065  -1.3114  -1.1852
   2.2555839116   2.2476407398   1.64826  3.70069    2.5015   1.8319   1.8598   0.8657   0.3670  -0.0803  -0.7020  -1.1851  -1.2489  -1.3071  -1.3120  -1.1858
   2.2557468393   2.2477989375   1.64848  3.70069    2.5010   1.8313   1.8593   0.8651   0.3664  -0.0809  -0.7025  -1.1857  -1.2494  -1.3077  -1.3126  -1.1864
   2.2559097671   2.2479575626   1.64870  3.70069    2.5004   1.8307   1.8587   0.8646   0.3659  -0.0814  -0.7031  -1.1862  -1.2500  -1.3082  -1.3131  -1.1869
   2.2560726948   2.2481161298   1.64893  3.70069    2.4999   1.8302   1.8582   0.8640   0.3653  -0.0820  -0.7036  -1.1867  -1.2505  -1.3088  -1.3137  -1.1875
   2.2562356226   2.2482747793   1.64914  3.70069    2.4993   1.8296   1.8576   0.8635   0.3648  -0.0825  -0.7042  -1.1873  -1.2511  -1.3093  -1.3142  -1.1880
   2.2563985503   2.2484333054   1.64936  3.70069    2.4988   1.8291   1.8571   0.8629   0.3642  -0.0831  -0.7047  -1.1878  -1.2516  -1.3099  -1.3147  -1.1885
   2.2565614780   2.2485915880   1.64959  3.70070    2.4982   1.8285   1.8565   0.8623   0.3637  -0.0837  -0.7053  -1.1884  -1.2522  -1.3104  -1.3153  -1.1891
   2.2567244058   2.2487502188   1.64981  3.70070    2.4977   1.8280   1.8559   0.8618   0.3631  -0.0842  -0.7058  -1.1889  -1.2527  -1.3110  -1.3158  -1.1896
   2.2568873335   2.2489086591   1.65003  3.70070    2.4971   1.8274   1.8554   0.8612   0.3625  -0.0848  -0.7064  -1.1895  -1.2533  -1.3115  -1.3164  -1.1902
   2.2570502613   2.2490672686   1.65026  3.70070    2.4966   1.8268   1.8548   0.8606   0.3620  -0.0853  -0.7070  -1.1900  -1.2538  -1.3121  -1.3170  -1.1907
   2.2572131890   2.2492256872   1.65047  3.70070    2.4960   1.8263   1.8543   0.8601   0.3614  -0.0859  -0.7075  -1.1906  -1.2544  -1.3126  -1.3175  -1.1913
   2.2573761167   2.2493842565   1.65070  3.70070    2.4955   1.8257   1.8537   0.8595   0.3609  -0.0864  -0.7081  -1.1911  -1.2549  -1.3132  -1.3180  -1.1918
   2.2575390445   2.2495430544   1.65092  3.70070    2.4949   1.8252   1.8531   0.8590   0.3603  -0.0870  -0.7086  -1.1917  -1.2555  -1.3137  -1.3186  -1.1924
   2.2577019722   2.2497015921   1.65113  3.70070    2.4944   1.8246   1.8526   0.8584   0.3598  -0.0875  -0.7091  -1.1922  -1.2560  -1.3142  -1.3191  -1.1929
   2.2578648999   2.2498601188   1.65134  3.70071    2.4938   1.8241   1.8520   0.8579   0.3592  -0.0881  -0.7097  -1.1927  -1.2565  -1.3147  -1.3196  -1.1934
   2.2580278277   2.2500184726   1.65156  3.70071    2.4932   1.8235   1.8515   0.8573   0.3587  -0.0886  -0.7102  -1.1932  -1.2570  -1.3153  -1.3201  -1.1939
   2.2581907554   2.2501769486   1.65178  3.70071    2.4927   1.8230   1.8509   0.8568   0.3581  -0.0892  -0.7107  -1.1938  -1.2576  -1.3158  -1.3207  -1.1945
   2.2583536832   2.2503352714   1.65201  3.70071    2.4922   1.8224   1.8504   0.8562   0.3576  -0.0897  -0.7113  -1.1943  -1.2581  -1.3164  -1.3213  -1.1950
   2.2585166109   2.2504940814   1.65225  3.70071    2.4916   1.8218   1.8498   0.8556   0.3570  -0.0903  -0.7119  -1.1949  -1.2587  -1.3170  -1.3219  -1.1956
   2.2586795386   2.2506525689   1.65247  3.70071    2.4910   1.8212   1.8492   0.8550   0.3564  -0.0909  -0.7125  -1.1955  -1.2593  -1.3175  -1.3224  -1.1962
   2.2588424664   2.2508109005   1.65269  3.70071    2.4905   1.8207   1.8487   0.8545   0.3558  -0.0914  -0.7130  -1.1960  -1.2598  -1.3181  -1.3229  -1.1967
   2.2590053941   2.2509696106   1.65291  3.70071    2.4899   1.8201   1.8481   0.8539   0.3553  -0.0920  -0.7136  -1.1965  -1.2603  -1.3186  -1.3235  -1.1972
   2.2591683219   2.2511280376   1.65312  3.70072    2.4893   1.8196   1.8475   0.8534   0.3548  -0.0925  -0.7141  -1.1971  -1.2609  -1.3191  -1.3240  -1.1978
   2.2593312496   2.2512864104   1.65334  3.70072    2.4888   1.8190   1.8470   0.8528   0.3542  -0.0931  -0.7146  -1.1976  -1.2614  -1.3196  -1.3245  -1.1983
   2.2594941773   2.2514451717   1.65356  3.70072    2.4882   1.8185   1.8464   0.8523   0.3536  -0.0936  -0.7152  -1.1981  -1.2619  -1.3202  -1.3251  -1.1988
   2.2596571051   2.2516035241   1.65378  3.70072    2.4877   1.8179   1.8459   0.8517   0.3531  -0.0942  -0.7157  -1.1987  -1.2625  -1.3207  -1.3256  -1.1994
   2.2598200328   2.2517617980   1.65400  3.70072    2.4871   1.8173   1.8453   0.8512   0.3525  -0.0947  -0.7163  -1.1992  -1.2630  -1.3212  -1.3261  -1.1999
   2.2599829606   2.2519205119   1.65421  3.70073    2.4865   1.8168   1.8448   0.8506   0.3520  -0.0953  -0.7168  -1.1997  -1.2635  -1.3218  -1.3267  -1.2004
   2.2601458883   2.2520788966   1.65442  3.70073    2.4860   1.8162   1.8442   0.8501   0.3515  -0.0958  -0.7173  -1.2002  -1.2640  -1.3223  -1.3272  -1.2009
   2.2603088160   2.2522374104   1.65464  3.70073    2.4855   1.8157   1.8437   0.8495   0.3509  -0.0963  -0.7179  -1.2008  -1.2646  -1.3228  -1.3277  -1.2015
   2.2604717438   2.2523957499   1.65487  3.70073    2.4849   1.8151   1.8431   0.8490   0.3504  -0.0969  -0.7184  -1.2013  -1.2651  -1.3234  -1.3283  -1.2020
   2.2606346715   2.2525544130   1.65510  3.70073    2.4844   1.8146   1.8425   0.8484   0.3498  -0.0975  -0.7190  -1.2019  -1.2657  -1.3240  -1.3288  -1.2026
   2.2607975993   2.2527130799   1.65532  3.70073    2.4838   1.8140   1.8420   0.8478   0.3492  -0.0980  -0.7195  -1.2025  -1.2663  -1.3245  -1.3294  -1.2031
   2.2609605270   2.2528712105   1.65553  3.70073    2.4833   1.8134   1.8414   0.8473   0.3487  -0.0986  -0.7201  -1.2030  -1.2668  -1.3250  -1.3299  -1.2037
   2.2611234547   2.2530298123   1.65575  3.70073    2.4827   1.8129   1.8409   0.8467   0.3481  -0.0991  -0.7206  -1.2035  -1.2673  -1.3256  -1.3304  -1.2042
   2.2612863825   2.2531881848   1.65597  3.70073    2.4822   1.8124   1.8403   0.8462   0.3476  -0.0997  -0.7212  -1.2041  -1.2678  -1.3261  -1.3310  -1.2047
   2.2614493102   2.2533466904   1.65619  3.70073    2.4817   1.8118   1.8398   0.8456   0.3470  -0.1002  -0.7217  -1.2046  -1.2684  -1.3267  -1.3315  -1.2053
   2.2616122379   2.2535052861   1.65641  3.70074    2.4811   1.8112   1.8392   0.8451   0.3465  -0.1008  -0.7223  -1.2051  -1.2689  -1.3272  -1.3321  -1.2058
   2.2617751657   2.2536634720   1.65661  3.70074    2.4805   1.8107   1.8387   0.8446   0.3460  -0.1013  -0.7227  -1.2056  -1.2694  -1.3277  -1.3325  -1.2063
   2.2619380934   2.2538218418   1.65681  3.70074    2.4800   1.8102   1.8382   0.8440   0.3455  -0.1018  -0.7232  -1.2061  -1.2699  -1.3281  -1.3330  -1.2068
   2.2621010212   2.2539803802   1.65703  3.70075    2.4794   1.8096   1.8376   0.8435   0.3449  -0.1023  -0.7238  -1.2066  -1.2704  -1.3287  -1.3336  -1.2073
   2.2622639489   2.2541389218   1.65726  3.70075    2.4789   1.8091   1.8370   0.8429   0.3443  -0.1029  -0.7243  -1.2072  -1.2710  -1.3292  -1.3341  -1.2079
   2.2624268766   2.2542974394   1.65749  3.70075    2.4783   1.8085   1.8365   0.8423   0.3438  -0.1035  -0.7249  -1.2078  -1.2715  -1.3298  -1.3347  -1.2084
   2.2625898044   2.2544559463   1.65770  3.70075    2.4778   1.8079   1.8359   0.8418   0.3432  -0.1040  -0.7255  -1.2083  -1.2721  -1.3304  -1.3352  -1.2090
   2.2627527321   2.2546144310   1.65792  3.70075    2.4772   1.8074   1.8354   0.8412   0.3427  -0.1046  -0.7260  -1.2088  -1.2726  -1.3309  -1.3358  -1.2095
   2.2629156599   2.2547729006   1.65814  3.70075    2.4767   1.8068   1.8348   0.8407   0.3421  -0.1051  -0.7266  -1.2094  -1.2732  -1.3314  -1.3363  -1.2100
   2.2630785876   2.2549313544   1.65837  3.70075    2.4761   1.8063   1.8342   0.8401   0.3415  -0.1057  -0.7271  -1.2099  -1.2737  -1.3320  -1.3369  -1.2106
   2.2632415153   2.2550897875   1.65860  3.70075    2.4756   1.8057   1.8337   0.8395   0.3409  -0.1063  -0.7277  -1.2105  -1.2743  -1.3326  -1.3375  -1.2112
   2.2634044431   2.2552482098   1.65882  3.70075    2.4750   1.8051   1.8331   0.8389   0.3404  -0.1068  -0.7283  -1.2111  -1.2748  -1.3331  -1.3380  -1.2117
   2.2635673708   2.2554066062   1.65903  3.70076    2.4744   1.8046   1.8325   0.8384   0.3398  -0.1074  -0.7288  -1.2116  -1.2754  -1.3336  -1.3385  -1.2122
   2.2637302986   2.2555649894   1.65925  3.70076    2.4739   1.8040   1.8320   0.8379   0.3393  -0.1079  -0.7293  -1.2121  -1.2759  -1.3341  -1.3390  -1.2127
   2.2638932263   2.2557233538   1.65946  3.70076    2.4733   1.8035   1.8315   0.8373   0.3388  -0.1084  -0.7298  -1.2126  -1.2764  -1.3347  -1.3396  -1.2133
   2.2640561540   2.2558816991   1.65969  3.70076    2.4728   1.8029   1.8309   0.8367   0.3382  -0.1090  -0.7304  -1.2132  -1.2770  -1.3352  -1.3401  -1.2139
   2.2642190818   2.2560400332   1.65992  3.70076    2.4722   1.8023   1.8303   0.8362   0.3376  -0.1096  -0.7310  -1.2138  -1.2776  -1.3358  -1.3407  -1.2144
   2.2643820095   2.2561983713   1.66016  3.70076    2.4716   1.8017   1.8297   0.8356   0.3370  -0.1102  -0.7316  -1.2143  -1.2781  -1.3364  -1.3413  -1.2150
   2.2645449372   2.2563569866   1.66037  3.70076    2.4711   1.8012   1.8292   0.8350   0.3365  -0.1107  -0.7321  -1.2149  -1.2787  -1.3369  -1.3418  -1.2155
   2.2647078650   2.2565152640   1.66059  3.70077    2.4705   1.8006   1.8286   0.8345   0.3359  -0.1112  -0.7326  -1.2154  -1.2792  -1.3374  -1.3423  -1.2160
   2.2648707927   2.2566735170   1.66081  3.70077    2.4699   1.8001   1.8280   0.8339   0.3354  -0.1118  -0.7332  -1.2159  -1.2797  -1.3380  -1.3429  -1.2166
   2.2650337205   2.2568317609   1.66104  3.70077    2.4694   1.7995   1.8275   0.8333   0.3348  -0.1124  -0.7338  -1.2165  -1.2803  -1.3386  -1.3434  -1.2171
   2.2653876516   2.2571764344   1.66153  3.70077    2.4681   1.7982   1.8262   0.8321   0.3336  -0.1136  -0.7350  -1.2177  -1.2815  -1.3398  -1.3446  -1.2183
   2.2657415827   2.2575200284   1.66198  3.70078    2.4669   1.7971   1.8250   0.8309   0.3324  -0.1147  -0.7361  -1.2188  -1.2826  -1.3408  -1.3457  -1.2194
   2.2660955138   2.2578645289   1.66249  3.70078    2.4657   1.7958   1.8238   0.8296   0.3311  -0.1160  -0.7374  -1.2201  -1.2839  -1.3421  -1.3470  -1.2207
   2.2664494449   2.2582082368   1.66300  3.70078    2.4645   1.7945   1.8225   0.8284   0.3299  -0.1173  -0.7387  -1.2214  -1.2851  -1.3434  -1.3483  -1.2220
   2.2668033760   2.2585524750   1.66349  3.70078    2.4633   1.7933   1.8213   0.8271   0.3286  -0.1185  -0.7399  -1.2226  -1.2863  -1.3446  -1.3495  -1.2232
   2.2671573071   2.2588966351   1.66400  3.70078    2.4621   1.7921   1.8201   0.8259   0.3274  -0.1198  -0.7411  -1.2238  -1.2876  -1.3459  -1.3508  -1.2244
   2.2675112382   2.2592401584   1.66448  3.70078    2.4609   1.7909   1.8188   0.8247   0.3261  -0.1210  -0.7424  -1.2250  -1.2888  -1.3471  -1.3520  -1.2257
   2.2678651693   2.2595840260   1.66497  3.70078    2.4597   1.7896   1.8176   0.8234   0.3249  -0.1222  -0.7436  -1.2262  -1.2900  -1.3483  -1.3532  -1.2269
   2.2682191004   2.2599282294   1.66545  3.70078    2.4585   1.7884   1.8164   0.8222   0.3237  -0.1234  -0.7448  -1.2274  -1.2912  -1.3495  -1.3544  -1.2280
   2.2685730316   2.2602725356   1.66597  3.70078    2.4573   1.7872   1.8152   0.8209   0.3224  -0.1247  -0.7461  -1.2287  -1.2925  -1.3508  -1.3557  -1.2293
   2.2689269627   2.2606162618   1.66646  3.70078    2.4562   1.7860   1.8140   0.8197   0.3212  -0.1260  -0.7473  -1.2300  -1.2938  -1.3521  -1.3570  -1.2306
   2.2692808938   2.2609603725   1.66696  3.70077    2.4550   1.7848   1.8127   0.8185   0.3199  -0.1272  -0.7486  -1.2312  -1.2950  -1.3533  -1.3582  -1.2318
   2.2696348249   2.2613040031   1.66748  3.70077    2.4538   1.7835   1.8115   0.8172   0.3186  -0.1285  -0.7499  -1.2326  -1.2964  -1.3547  -1.3596  -1.2332
   2.2699887560   2.2616479853   1.66798  3.70077    2.4526   1.7823   1.8102   0.8159   0.3174  -0.1298  -0.7511  -1.2338  -1.2976  -1.3559  -1.3608  -1.2344
   2.2703426871   2.2619919730   1.66845  3.70077    2.4515   1.7811   1.8091   0.8147   0.3162  -0.1310  -0.7523  -1.2350  -1.2988  -1.3571  -1.3620  -1.2356
   2.2706966182   2.2623356619   1.66896  3.70077    2.4503   1.7799   1.8078   0.8135   0.3149  -0.1322  -0.7536  -1.2363  -1.3000  -1.3584  -1.3633  -1.2368
   2.2710505493   2.2626797612   1.66947  3.70077    2.4491   1.7786   1.8066   0.8122   0.3136  -0.1335  -0.7549  -1.2375  -1.3013  -1.3597  -1.3646  -1.2381
   2.2714044804   2.2630234020   1.66997  3.70077    2.4479   1.7774   1.8054   0.8109   0.3124  -0.1348  -0.7561  -1.2388  -1.3026  -1.3609  -1.3658  -1.2394
   2.2717584115   2.2633673238   1.67046  3.70076    2.4468   1.7762   1.8042   0.8097   0.3112  -0.1360  -0.7574  -1.2400  -1.3038  -1.3622  -1.3671  -1.2406
   2.2721123426   2.2637111033   1.67097  3.70076    2.4456   1.7749   1.8029   0.8085   0.3099  -0.1373  -0.7587  -1.2413  -1.3051  -1.3635  -1.3684  -1.2419
   2.2724662737   2.2640549427   1.67148  3.70076    2.4445   1.7737   1.8017   0.8072   0.3086  -0.1386  -0.7600  -1.2426  -1.3064  -1.3648  -1.3697  -1.2432
   2.2728202049   2.2643987022   1.67199  3.70075    2.4433   1.7725   1.8005   0.8059   0.3073  -0.1399  -0.7613  -1.2439  -1.3077  -1.3661  -1.3710  -1.2445
   2.2731741360   2.2647424024   1.67250  3.70075    2.4422   1.7713   1.7993   0.8047   0.3061  -0.1411  -0.7626  -1.2452  -1.3090  -1.3674  -1.3723  -1.2458
   2.2735280671   2.2650862168   1.67301  3.70074    2.4409   1.7700   1.7980   0.8034   0.3048  -0.1424  -0.7639  -1.2465  -1.3103  -1.3687  -1.3736  -1.2471
   2.2738819982   2.2654297210   1.67347  3.70075    2.4398   1.7689   1.7968   0.8022   0.3036  -0.1436  -0.7650  -1.2477  -1.3115  -1.3698  -1.3747  -1.2482
   2.2742359293   2.2657740766   1.67399  3.70074    2.4386   1.7676   1.7956   0.8009   0.3023  -0.1449  -0.7663  -1.2490  -1.3128  -1.3712  -1.3761  -1.2495
   2.2745898604   2.2661174348   1.67453  3.70074    2.4374   1.7663   1.7943   0.7996   0.3010  -0.1462  -0.7677  -1.2503  -1.3142  -1.3725  -1.3774  -1.2509
   2.2749437915   2.2664615497   1.67503  3.70074    2.4362   1.7651   1.7931   0.7984   0.2997  -0.1475  -0.7689  -1.2516  -1.3154  -1.3738  -1.3787  -1.2521
   2.2752977226   2.2668050109   1.67555  3.70074    2.4350   1.7638   1.7918   0.7971   0.2984  -0.1488  -0.7703  -1.2529  -1.3167  -1.3751  -1.3800  -1.2534
   2.2756516537   2.2671487754   1.67606  3.70074    2.4338   1.7626   1.7906   0.7958   0.2972  -0.1501  -0.7715  -1.2542  -1.3180  -1.3764  -1.3813  -1.2547
   2.2760055848   2.2674919771   1.67654  3.70074    2.4326   1.7614   1.7894   0.7946   0.2960  -0.1513  -0.7727  -1.2554  -1.3192  -1.3776  -1.3825  -1.2559
   2.2763595159   2.2678357727   1.67706  3.70073    2.4314   1.7601   1.7881   0.7933   0.2946  -0.1526  -0.7741  -1.2567  -1.3205  -1.3789  -1.3838  -1.2572
   2.2767134470   2.2681795075   1.67760  3.70073    2.4302   1.7588   1.7868   0.7920   0.2933  -0.1539  -0.7754  -1.2581  -1.3219  -1.3803  -1.3852  -1.2586
   2.2770673782   2.2685231423   1.67811  3.70073    2.4290   1.7576   1.7856   0.7907   0.2920  -0.1552  -0.7767  -1.2594  -1.3232  -1.3816  -1.3865  -1.2599
   2.2774213093   2.2688668877   1.67863  3.70072    2.4278   1.7563   1.7843   0.7894   0.2907  -0.1565  -0.7780  -1.2607  -1.3245  -1.3829  -1.3878  -1.2612
   2.2777752404   2.2692103239   1.67916  3.70072    2.4267   1.7551   1.7831   0.7881   0.2894  -0.1578  -0.7794  -1.2620  -1.3259  -1.3843  -1.3892  -1.2625
   2.2781291715   2.2695536436   1.67967  3.70071    2.4254   1.7538   1.7818   0.7868   0.2881  -0.1591  -0.7807  -1.2633  -1.3271  -1.3856  -1.3905  -1.2638
   2.2784831026   2.2698978021   1.68016  3.70071    2.4243   1.7526   1.7806   0.7856   0.2869  -0.1604  -0.7819  -1.2646  -1.3284  -1.3868  -1.3917  -1.2651
   2.2788370337   2.2702409908   1.68071  3.70070    2.4231   1.7513   1.7793   0.7843   0.2855  -0.1617  -0.7833  -1.2660  -1.3298  -1.3883  -1.3932  -1.2665
   2.2791909648   2.2705849038   1.68123  3.70070    2.4220   1.7501   1.7781   0.7830   0.2842  -0.1630  -0.7846  -1.2673  -1.3312  -1.3896  -1.3945  -1.2678
   2.2795448959   2.2709280356   1.68177  3.70069    2.4209   1.7488   1.7769   0.7817   0.2829  -0.1644  -0.7860  -1.2687  -1.3326  -1.3910  -1.3959  -1.2692
   2.2798988270   2.2712717614   1.68231  3.70068    2.4198   1.7476   1.7756   0.7804   0.2816  -0.1658  -0.7874  -1.2702  -1.3340  -1.3925  -1.3974  -1.2706
   2.2802527581   2.2716151715   1.68286  3.70066    2.4186   1.7464   1.7744   0.7790   0.2802  -0.1671  -0.7888  -1.2716  -1.3355  -1.3939  -1.3988  -1.2721
   2.2806066892   2.2719586399   1.68335  3.70066    2.4175   1.7451   1.7732   0.7778   0.2790  -0.1684  -0.7901  -1.2728  -1.3367  -1.3952  -1.4001  -1.2733
   2.2809606204   2.2723020303   1.68386  3.70065    2.4164   1.7440   1.7720   0.7766   0.2777  -0.1696  -0.7914  -1.2742  -1.3380  -1.3965  -1.4014  -1.2746
   2.2813145515   2.2726454449   1.68442  3.70064    2.4153   1.7427   1.7708   0.7752   0.2764  -0.1710  -0.7928  -1.2756  -1.3395  -1.3980  -1.4029  -1.2761
   2.2816684826   2.2729890103   1.68496  3.70063    2.4142   1.7415   1.7695   0.7739   0.2750  -0.1724  -0.7942  -1.2770  -1.3409  -1.3994  -1.4043  -1.2775
   2.2820224137   2.2733322259   1.68548  3.70062    2.4131   1.7403   1.7683   0.7726   0.2737  -0.1737  -0.7956  -1.2784  -1.3423  -1.4008  -1.4057  -1.2788
   2.2823763448   2.2736758522   1.68604  3.70061    2.4120   1.7390   1.7670   0.7713   0.2723  -0.1751  -0.7970  -1.2799  -1.3438  -1.4023  -1.4072  -1.2803
   2.2827302759   2.2740189586   1.68661  3.70060    2.4108   1.7377   1.7657   0.7699   0.2709  -0.1765  -0.7985  -1.2814  -1.3453  -1.4038  -1.4087  -1.2818
   2.2830842070   2.2743625855   1.68714  3.70059    2.4097   1.7364   1.7645   0.7686   0.2696  -0.1779  -0.7998  -1.2827  -1.3466  -1.4052  -1.4101  -1.2832
   2.2834381381   2.2747056941   1.68764  3.70059    2.4085   1.7352   1.7633   0.7674   0.2684  -0.1791  -0.8011  -1.2840  -1.3479  -1.4065  -1.4114  -1.2844
