# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 20.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   5.4433213367   5.4433213367   2.89290  4.23862   -1.8353  -1.1046  -1.1097  -0.9367  -0.8556  -0.7532  -0.5202  -0.4460  -0.3870  -0.3512  -0.3400  -0.3155
   5.4789434789   5.4789434789   2.90436  4.24019   -1.8586  -1.1248  -1.1299  -0.9561  -0.8746  -0.7717  -0.5377  -0.4631  -0.4038  -0.3678  -0.3565  -0.3319
   5.5145656212   5.5145656212   2.91562  4.24176   -1.8813  -1.1445  -1.1497  -0.9750  -0.8932  -0.7898  -0.5547  -0.4798  -0.4203  -0.3840  -0.3727  -0.3480
   5.5501877634   5.5501877634   2.92661  4.24331   -1.9034  -1.1636  -1.1688  -0.9934  -0.9112  -0.8073  -0.5712  -0.4960  -0.4361  -0.3996  -0.3883  -0.3635
   5.5858099057   5.5858099057   2.93756  4.24485   -1.9255  -1.1827  -1.1879  -1.0118  -0.9291  -0.8248  -0.5876  -0.5121  -0.4520  -0.4152  -0.4038  -0.3790
   5.6214320479   5.6214320479   2.94846  4.24638   -1.9474  -1.2017  -1.2070  -1.0301  -0.9470  -0.8422  -0.6041  -0.5282  -0.4678  -0.4308  -0.4193  -0.3944
   5.6570541901   5.6570541901   2.95931  4.24790   -1.9693  -1.2207  -1.2259  -1.0483  -0.9649  -0.8595  -0.6204  -0.5442  -0.4835  -0.4464  -0.4348  -0.4098
   5.6926763324   5.6926763324   2.97011  4.24941   -1.9911  -1.2395  -1.2448  -1.0664  -0.9827  -0.8768  -0.6367  -0.5602  -0.4993  -0.4619  -0.4502  -0.4251
   5.7282984746   5.7282984746   2.98087  4.25091   -2.0128  -1.2583  -1.2637  -1.0846  -1.0004  -0.8941  -0.6530  -0.5762  -0.5150  -0.4773  -0.4656  -0.4405
   5.7639206169   5.7639206169   2.99158  4.25239   -2.0344  -1.2771  -1.2824  -1.1027  -1.0182  -0.9114  -0.6693  -0.5922  -0.5307  -0.4928  -0.4810  -0.4558
   5.7995427591   5.7995427591   3.00224  4.25387   -2.0559  -1.2958  -1.3012  -1.1207  -1.0358  -0.9286  -0.6856  -0.6081  -0.5463  -0.5082  -0.4964  -0.4711
   5.8351649014   5.8351649014   3.01286  4.25533   -2.0773  -1.3145  -1.3199  -1.1387  -1.0535  -0.9457  -0.7018  -0.6240  -0.5619  -0.5236  -0.5117  -0.4863
   5.8707870436   5.8707870436   3.02343  4.25678   -2.0987  -1.3331  -1.3385  -1.1566  -1.0710  -0.9629  -0.7179  -0.6399  -0.5775  -0.5390  -0.5270  -0.5015
   5.9064091859   5.9064091859   3.03396  4.25822   -2.1200  -1.3516  -1.3571  -1.1745  -1.0886  -0.9800  -0.7341  -0.6557  -0.5931  -0.5544  -0.5423  -0.5168
   5.9420313281   5.9420313281   3.04446  4.25965   -2.1413  -1.3702  -1.3756  -1.1924  -1.1061  -0.9970  -0.7502  -0.6715  -0.6087  -0.5697  -0.5576  -0.5320
   5.9776534703   5.9776534703   3.05491  4.26107   -2.1624  -1.3886  -1.3941  -1.2102  -1.1236  -1.0141  -0.7663  -0.6873  -0.6242  -0.5850  -0.5728  -0.5471
   6.0132756126   6.0132756126   3.06526  4.26247   -2.1834  -1.4070  -1.4125  -1.2279  -1.1410  -1.0310  -0.7824  -0.7031  -0.6397  -0.6003  -0.5880  -0.5622
   6.0488977548   6.0488977548   3.07549  4.26384   -2.2042  -1.4251  -1.4306  -1.2455  -1.1582  -1.0478  -0.7983  -0.7187  -0.6550  -0.6154  -0.6031  -0.5772
   6.0845198971   6.0845198971   3.08567  4.26520   -2.2249  -1.4433  -1.4488  -1.2630  -1.1754  -1.0646  -0.8142  -0.7343  -0.6704  -0.6305  -0.6182  -0.5922
   6.1201420393   6.1201420393   3.09582  4.26655   -2.2456  -1.4614  -1.4669  -1.2805  -1.1926  -1.0813  -0.8300  -0.7499  -0.6857  -0.6456  -0.6332  -0.6072
   6.1557641816   6.1557641816   3.10593  4.26789   -2.2662  -1.4794  -1.4850  -1.2980  -1.2097  -1.0981  -0.8459  -0.7655  -0.7011  -0.6608  -0.6483  -0.6221
   6.1913863238   6.1913863238   3.11601  4.26922   -2.2867  -1.4975  -1.5030  -1.3154  -1.2268  -1.1148  -0.8618  -0.7810  -0.7164  -0.6759  -0.6633  -0.6371
   6.2270084661   6.2270084661   3.12605  4.27053   -2.3072  -1.5155  -1.5210  -1.3328  -1.2439  -1.1315  -0.8776  -0.7966  -0.7317  -0.6909  -0.6783  -0.6520
   6.2626306083   6.2626306083   3.13605  4.27184   -2.3277  -1.5334  -1.5390  -1.3502  -1.2610  -1.1481  -0.8934  -0.8121  -0.7470  -0.7060  -0.6934  -0.6670
   6.2982527505   6.2982527505   3.14602  4.27314   -2.3480  -1.5513  -1.5570  -1.3676  -1.2780  -1.1648  -0.9092  -0.8277  -0.7623  -0.7211  -0.7084  -0.6819
   6.3338748928   6.3338748928   3.15597  4.27445   -2.3683  -1.5691  -1.5748  -1.3848  -1.2950  -1.1813  -0.9249  -0.8431  -0.7774  -0.7360  -0.7232  -0.6967
   6.3694970350   6.3694970350   3.16594  4.27582   -2.3885  -1.5867  -1.5924  -1.4018  -1.3116  -1.1975  -0.9403  -0.8581  -0.7922  -0.7506  -0.7378  -0.7111
   6.4051191773   6.4051191773   3.17587  4.27716   -2.4086  -1.6043  -1.6099  -1.4188  -1.3283  -1.2138  -0.9557  -0.8732  -0.8071  -0.7653  -0.7523  -0.7256
   6.4407413195   6.4407413195   3.18569  4.27842   -2.4287  -1.6220  -1.6277  -1.4360  -1.3453  -1.2304  -0.9714  -0.8887  -0.8223  -0.7803  -0.7673  -0.7405
   6.4763634618   6.4763634618   3.19550  4.27966   -2.4489  -1.6399  -1.6456  -1.4534  -1.3623  -1.2470  -0.9873  -0.9043  -0.8377  -0.7954  -0.7824  -0.7555
   6.5119856040   6.5119856040   3.20523  4.28089   -2.4690  -1.6576  -1.6633  -1.4705  -1.3792  -1.2636  -1.0031  -0.9198  -0.8529  -0.8105  -0.7974  -0.7704
   6.5476077463   6.5476077463   3.21483  4.28209   -2.4887  -1.6751  -1.6808  -1.4875  -1.3960  -1.2799  -1.0186  -0.9351  -0.8680  -0.8254  -0.8122  -0.7851
   6.5832298885   6.5832298885   3.22439  4.28329   -2.5085  -1.6925  -1.6983  -1.5045  -1.4127  -1.2962  -1.0342  -0.9505  -0.8831  -0.8403  -0.8270  -0.7999
   6.6188520307   6.6188520307   3.23393  4.28447   -2.5282  -1.7100  -1.7158  -1.5215  -1.4294  -1.3126  -1.0498  -0.9658  -0.8982  -0.8551  -0.8418  -0.8146
   6.6544741730   6.6544741730   3.24344  4.28565   -2.5478  -1.7274  -1.7332  -1.5384  -1.4461  -1.3289  -1.0654  -0.9811  -0.9133  -0.8700  -0.8567  -0.8294
   6.6900963152   6.6900963152   3.25291  4.28681   -2.5675  -1.7448  -1.7507  -1.5553  -1.4628  -1.3452  -1.0810  -0.9964  -0.9284  -0.8850  -0.8715  -0.8441
   6.7257184575   6.7257184575   3.26236  4.28797   -2.5871  -1.7622  -1.7681  -1.5723  -1.4794  -1.3616  -1.0966  -1.0118  -0.9435  -0.8999  -0.8864  -0.8589
   6.7613405997   6.7613405997   3.27179  4.28911   -2.6066  -1.7796  -1.7855  -1.5892  -1.4961  -1.3779  -1.1122  -1.0271  -0.9587  -0.9148  -0.9012  -0.8737
   6.7969627420   6.7969627420   3.28119  4.29025   -2.6262  -1.7970  -1.8029  -1.6061  -1.5128  -1.3942  -1.1278  -1.0425  -0.9738  -0.9298  -0.9161  -0.8885
   6.8325848842   6.8325848842   3.29056  4.29137   -2.6457  -1.8144  -1.8203  -1.6231  -1.5295  -1.4106  -1.1434  -1.0579  -0.9890  -0.9447  -0.9310  -0.9033
   6.8682070265   6.8682070265   3.29991  4.29249   -2.6652  -1.8318  -1.8377  -1.6400  -1.5462  -1.4269  -1.1591  -1.0733  -1.0041  -0.9597  -0.9459  -0.9181
   6.9038291687   6.9038291687   3.30924  4.29359   -2.6846  -1.8491  -1.8551  -1.6569  -1.5629  -1.4433  -1.1747  -1.0887  -1.0193  -0.9747  -0.9609  -0.9330
   6.9394513109   6.9394513109   3.31854  4.29468   -2.7041  -1.8665  -1.8725  -1.6739  -1.5796  -1.4596  -1.1904  -1.1042  -1.0346  -0.9898  -0.9759  -0.9479
   6.9750734532   6.9750734532   3.32782  4.29577   -2.7235  -1.8839  -1.8899  -1.6908  -1.5963  -1.4760  -1.2061  -1.1196  -1.0498  -1.0048  -0.9909  -0.9628
   7.0106955954   7.0106955954   3.33704  4.29684   -2.7428  -1.9012  -1.9072  -1.7077  -1.6130  -1.4924  -1.2218  -1.1351  -1.0650  -1.0198  -1.0058  -0.9777
   7.0463177377   7.0463177377   3.34615  4.29789   -2.7620  -1.9183  -1.9243  -1.7244  -1.6294  -1.5085  -1.2373  -1.1503  -1.0801  -1.0347  -1.0206  -0.9924
   7.0819398799   7.0819398799   3.35523  4.29893   -2.7810  -1.9355  -1.9415  -1.7411  -1.6459  -1.5247  -1.2528  -1.1656  -1.0952  -1.0496  -1.0355  -1.0072
   7.1175620222   7.1175620222   3.36430  4.29996   -2.8001  -1.9526  -1.9586  -1.7578  -1.6625  -1.5409  -1.2684  -1.1809  -1.1103  -1.0645  -1.0503  -1.0219
   7.1531841644   7.1531841644   3.37334  4.30098   -2.8192  -1.9697  -1.9758  -1.7746  -1.6790  -1.5571  -1.2840  -1.1963  -1.1254  -1.0795  -1.0652  -1.0367
   7.1888063067   7.1888063067   3.38237  4.30199   -2.8382  -1.9869  -1.9930  -1.7913  -1.6955  -1.5733  -1.2996  -1.2117  -1.1406  -1.0944  -1.0801  -1.0516
   7.2244284489   7.2244284489   3.39137  4.30299   -2.8573  -2.0041  -2.0102  -1.8081  -1.7121  -1.5896  -1.3152  -1.2271  -1.1558  -1.1095  -1.0951  -1.0665
   7.2600505911   7.2600505911   3.40036  4.30398   -2.8763  -2.0212  -2.0274  -1.8249  -1.7286  -1.6059  -1.3309  -1.2425  -1.1710  -1.1245  -1.1101  -1.0814
   7.2956727334   7.2956727334   3.40933  4.30496   -2.8954  -2.0384  -2.0446  -1.8417  -1.7452  -1.6222  -1.3466  -1.2580  -1.1863  -1.1396  -1.1251  -1.0963
   7.3312948756   7.3312948756   3.41828  4.30593   -2.9144  -2.0557  -2.0618  -1.8585  -1.7619  -1.6385  -1.3623  -1.2735  -1.2016  -1.1547  -1.1402  -1.1113
   7.3669170179   7.3669170179   3.42722  4.30689   -2.9334  -2.0729  -2.0790  -1.8754  -1.7785  -1.6549  -1.3781  -1.2890  -1.2169  -1.1699  -1.1553  -1.1263
   7.4025391601   7.4025391601   3.43614  4.30784   -2.9525  -2.0901  -2.0963  -1.8922  -1.7952  -1.6713  -1.3939  -1.3046  -1.2323  -1.1851  -1.1704  -1.1414
   7.4381613024   7.4381613024   3.44505  4.30878   -2.9715  -2.1074  -2.1136  -1.9091  -1.8119  -1.6877  -1.4097  -1.3203  -1.2478  -1.2003  -1.1856  -1.1565
   7.4737834446   7.4737834446   3.45394  4.30970   -2.9905  -2.1247  -2.1309  -1.9261  -1.8286  -1.7042  -1.4256  -1.3359  -1.2632  -1.2156  -1.2009  -1.1717
   7.5094055869   7.5094055869   3.46277  4.31061   -3.0095  -2.1420  -2.1482  -1.9430  -1.8453  -1.7206  -1.4415  -1.3516  -1.2787  -1.2309  -1.2161  -1.1868
   7.5450277291   7.5450277291   3.47148  4.31149   -3.0283  -2.1591  -2.1653  -1.9598  -1.8619  -1.7369  -1.4573  -1.3672  -1.2941  -1.2461  -1.2313  -1.2019
   7.5806498713   7.5806498713   3.48018  4.31236   -3.0471  -2.1763  -2.1825  -1.9766  -1.8785  -1.7533  -1.4731  -1.3828  -1.3096  -1.2614  -1.2465  -1.2171
   7.6162720136   7.6162720136   3.48886  4.31321   -3.0659  -2.1934  -2.1997  -1.9934  -1.8952  -1.7697  -1.4890  -1.3985  -1.3251  -1.2767  -1.2618  -1.2323
   7.6518941558   7.6518941558   3.49753  4.31406   -3.0847  -2.2107  -2.2169  -2.0103  -1.9119  -1.7862  -1.5049  -1.4142  -1.3406  -1.2921  -1.2771  -1.2475
   7.6875162981   7.6875162981   3.50619  4.31489   -3.1035  -2.2279  -2.2342  -2.0272  -1.9286  -1.8026  -1.5209  -1.4300  -1.3562  -1.3075  -1.2925  -1.2628
   7.7231384403   7.7231384403   3.51483  4.31572   -3.1223  -2.2452  -2.2514  -2.0441  -1.9454  -1.8192  -1.5369  -1.4458  -1.3719  -1.3230  -1.3079  -1.2782
   7.7587605826   7.7587605826   3.52346  4.31653   -3.1411  -2.2625  -2.2688  -2.0611  -1.9622  -1.8358  -1.5530  -1.4617  -1.3876  -1.3385  -1.3234  -1.2936
   7.7943827248   7.7943827248   3.53208  4.31733   -3.1600  -2.2798  -2.2861  -2.0782  -1.9790  -1.8524  -1.5691  -1.4777  -1.4034  -1.3541  -1.3390  -1.3091
   7.8300048671   7.8300048671   3.54069  4.31811   -3.1789  -2.2972  -2.3035  -2.0953  -1.9960  -1.8691  -1.5853  -1.4937  -1.4192  -1.3698  -1.3546  -1.3247
   7.8656270093   7.8656270093   3.54929  4.31889   -3.1978  -2.3147  -2.3210  -2.1124  -2.0130  -1.8859  -1.6016  -1.5098  -1.4352  -1.3856  -1.3703  -1.3403
   7.9012491515   7.9012491515   3.55789  4.31965   -3.2168  -2.3322  -2.3385  -2.1296  -2.0300  -1.9027  -1.6179  -1.5259  -1.4512  -1.4014  -1.3861  -1.3560
   7.9368712938   7.9368712938   3.56647  4.32040   -3.2357  -2.3497  -2.3560  -2.1468  -2.0471  -1.9195  -1.6343  -1.5421  -1.4672  -1.4173  -1.4019  -1.3718
   7.9724934360   7.9724934360   3.57504  4.32114   -3.2547  -2.3673  -2.3736  -2.1641  -2.0642  -1.9365  -1.6508  -1.5584  -1.4833  -1.4333  -1.4178  -1.3876
   8.0081155783   8.0081155783   3.58358  4.32186   -3.2737  -2.3849  -2.3912  -2.1814  -2.0813  -1.9534  -1.6673  -1.5747  -1.4995  -1.4492  -1.4338  -1.4035
   8.0437377205   8.0437377205   3.59201  4.32257   -3.2925  -2.4023  -2.4086  -2.1985  -2.0983  -1.9702  -1.6836  -1.5909  -1.5155  -1.4651  -1.4496  -1.4192
   8.0793598628   8.0793598628   3.60043  4.32326   -3.3113  -2.4198  -2.4261  -2.2158  -2.1154  -1.9871  -1.7001  -1.6072  -1.5316  -1.4811  -1.4655  -1.4351
   8.1149820050   8.1149820050   3.60884  4.32393   -3.3301  -2.4373  -2.4437  -2.2330  -2.1325  -2.0040  -1.7166  -1.6235  -1.5478  -1.4972  -1.4815  -1.4511
   8.1506041473   8.1506041473   3.61725  4.32459   -3.3490  -2.4549  -2.4613  -2.2504  -2.1497  -2.0210  -1.7332  -1.6400  -1.5641  -1.5133  -1.4976  -1.4671
   8.1862262895   8.1862262895   3.62565  4.32524   -3.3679  -2.4725  -2.4789  -2.2677  -2.1670  -2.0381  -1.7498  -1.6565  -1.5805  -1.5295  -1.5138  -1.4832
   8.2218484317   8.2218484317   3.63405  4.32588   -3.3869  -2.4902  -2.4966  -2.2852  -2.1843  -2.0552  -1.7666  -1.6731  -1.5969  -1.5458  -1.5300  -1.4994
   8.2574705740   8.2574705740   3.64244  4.32651   -3.4059  -2.5080  -2.5144  -2.3027  -2.2017  -2.0724  -1.7834  -1.6897  -1.6135  -1.5622  -1.5464  -1.5157
   8.2930927162   8.2930927162   3.65082  4.32711   -3.4250  -2.5259  -2.5323  -2.3203  -2.2192  -2.0898  -1.8004  -1.7065  -1.6301  -1.5787  -1.5628  -1.5321
   8.3287148585   8.3287148585   3.65920  4.32770   -3.4441  -2.5438  -2.5503  -2.3381  -2.2368  -2.1072  -1.8174  -1.7234  -1.6469  -1.5954  -1.5794  -1.5486
   8.3643370007   8.3643370007   3.66758  4.32828   -3.4633  -2.5618  -2.5683  -2.3558  -2.2545  -2.1247  -1.8345  -1.7404  -1.6638  -1.6121  -1.5961  -1.5653
   8.3999591430   8.3999591430   3.67596  4.32884   -3.4825  -2.5799  -2.5864  -2.3737  -2.2722  -2.1423  -1.8518  -1.7575  -1.6807  -1.6289  -1.6129  -1.5820
   8.4355812852   8.4355812852   3.68433  4.32939   -3.5018  -2.5981  -2.6045  -2.3916  -2.2901  -2.1600  -1.8691  -1.7747  -1.6978  -1.6459  -1.6298  -1.5988
   8.4712034275   8.4712034275   3.69270  4.32993   -3.5211  -2.6163  -2.6228  -2.4096  -2.3080  -2.1777  -1.8865  -1.7920  -1.7149  -1.6629  -1.6468  -1.6158
   8.5068255697   8.5068255697   3.70104  4.33044   -3.5404  -2.6346  -2.6411  -2.4277  -2.3259  -2.1955  -1.9040  -1.8094  -1.7322  -1.6800  -1.6639  -1.6328
   8.5424477119   8.5424477119   3.70927  4.33093   -3.5596  -2.6527  -2.6592  -2.4456  -2.3438  -2.2132  -1.9214  -1.8266  -1.7493  -1.6971  -1.6809  -1.6498
   8.5780698542   8.5780698542   3.71750  4.33140   -3.5788  -2.6709  -2.6774  -2.4637  -2.3617  -2.2310  -1.9389  -1.8440  -1.7666  -1.7142  -1.6980  -1.6668
   8.6136919964   8.6136919964   3.72573  4.33186   -3.5981  -2.6892  -2.6958  -2.4818  -2.3798  -2.2490  -1.9565  -1.8615  -1.7840  -1.7315  -1.7152  -1.6840
   8.6493141387   8.6493141387   3.73395  4.33230   -3.6174  -2.7076  -2.7142  -2.5000  -2.3979  -2.2670  -1.9742  -1.8791  -1.8015  -1.7489  -1.7326  -1.7013
   8.6849362809   8.6849362809   3.74218  4.33272   -3.6369  -2.7261  -2.7327  -2.5183  -2.4161  -2.2851  -1.9920  -1.8968  -1.8191  -1.7664  -1.7501  -1.7188
   8.7205584232   8.7205584232   3.75041  4.33313   -3.6564  -2.7447  -2.7513  -2.5368  -2.4345  -2.3033  -2.0100  -1.9147  -1.8369  -1.7841  -1.7677  -1.7364
   8.7561805654   8.7561805654   3.75864  4.33351   -3.6760  -2.7635  -2.7700  -2.5553  -2.4530  -2.3217  -2.0282  -1.9328  -1.8549  -1.8020  -1.7855  -1.7542
   8.7918027077   8.7918027077   3.76687  4.33388   -3.6956  -2.7823  -2.7889  -2.5740  -2.4716  -2.3402  -2.0464  -1.9509  -1.8729  -1.8200  -1.8035  -1.7721
   8.8274248499   8.8274248499   3.77510  4.33422   -3.7154  -2.8013  -2.8078  -2.5928  -2.4904  -2.3589  -2.0648  -1.9692  -1.8912  -1.8381  -1.8216  -1.7902
   8.8630469921   8.8630469921   3.78334  4.33455   -3.7353  -2.8203  -2.8269  -2.6117  -2.5092  -2.3777  -2.0834  -1.9877  -1.9095  -1.8564  -1.8399  -1.8084
   8.8986691344   8.8986691344   3.79158  4.33486   -3.7552  -2.8395  -2.8461  -2.6308  -2.5282  -2.3965  -2.1021  -2.0063  -1.9281  -1.8749  -1.8583  -1.8268
   8.9342912766   8.9342912766   3.79982  4.33514   -3.7752  -2.8588  -2.8654  -2.6499  -2.5474  -2.4156  -2.1209  -2.0251  -1.9468  -1.8935  -1.8769  -1.8454
   8.9699134189   8.9699134189   3.80806  4.33540   -3.7954  -2.8783  -2.8849  -2.6693  -2.5667  -2.4349  -2.1400  -2.0441  -1.9657  -1.9124  -1.8957  -1.8642
   9.0055355611   9.0055355611   3.81629  4.33563   -3.8156  -2.8979  -2.9045  -2.6887  -2.5861  -2.4542  -2.1592  -2.0632  -1.9848  -1.9313  -1.9147  -1.8831
   9.0411577034   9.0411577034   3.82440  4.33584   -3.8356  -2.9173  -2.9239  -2.7081  -2.6054  -2.4734  -2.1782  -2.0822  -2.0037  -1.9502  -1.9336  -1.9020
   9.0767798456   9.0767798456   3.83252  4.33602   -3.8558  -2.9368  -2.9435  -2.7275  -2.6248  -2.4928  -2.1975  -2.1014  -2.0228  -1.9693  -1.9527  -1.9210
   9.1124019879   9.1124019879   3.84065  4.33618   -3.8760  -2.9566  -2.9632  -2.7471  -2.6444  -2.5124  -2.2169  -2.1208  -2.0422  -1.9886  -1.9719  -1.9402
   9.1480241301   9.1480241301   3.84878  4.33632   -3.8964  -2.9764  -2.9831  -2.7669  -2.6642  -2.5322  -2.2365  -2.1404  -2.0617  -2.0081  -1.9914  -1.9597
   9.1836462723   9.1836462723   3.85691  4.33642   -3.9169  -2.9965  -3.0031  -2.7869  -2.6842  -2.5521  -2.2564  -2.1602  -2.0815  -2.0278  -2.0111  -1.9794
   9.2192684146   9.2192684146   3.86506  4.33650   -3.9376  -3.0167  -3.0234  -2.8071  -2.7043  -2.5722  -2.2764  -2.1802  -2.1015  -2.0478  -2.0310  -1.9993
   9.2548905568   9.2548905568   3.87320  4.33655   -3.9583  -3.0370  -3.0437  -2.8274  -2.7246  -2.5925  -2.2966  -2.2004  -2.1216  -2.0679  -2.0512  -2.0194
   9.2905126991   9.2905126991   3.88136  4.33658   -3.9792  -3.0576  -3.0643  -2.8478  -2.7451  -2.6130  -2.3171  -2.2208  -2.1420  -2.0883  -2.0716  -2.0398
   9.3261348413   9.3261348413   3.88953  4.33657   -4.0002  -3.0783  -3.0850  -2.8685  -2.7659  -2.6337  -2.3378  -2.2415  -2.1627  -2.1089  -2.0922  -2.0604
   9.3617569836   9.3617569836   3.89770  4.33653   -4.0214  -3.0993  -3.1060  -2.8895  -2.7868  -2.6547  -2.3587  -2.2624  -2.1836  -2.1299  -2.1131  -2.0814
   9.3973791258   9.3973791258   3.90589  4.33646   -4.0428  -3.1204  -3.1271  -2.9106  -2.8080  -2.6759  -2.3799  -2.2836  -2.2048  -2.1510  -2.1343  -2.1025
   9.4330012681   9.4330012681   3.91409  4.33636   -4.0643  -3.1417  -3.1484  -2.9319  -2.8293  -2.6973  -2.4013  -2.3051  -2.2262  -2.1725  -2.1557  -2.1240
   9.4686234103   9.4686234103   3.92230  4.33623   -4.0860  -3.1633  -3.1700  -2.9535  -2.8510  -2.7189  -2.4230  -2.3268  -2.2480  -2.1942  -2.1775  -2.1457
   9.5042455525   9.5042455525   3.93051  4.33605   -4.1078  -3.1851  -3.1918  -2.9753  -2.8728  -2.7409  -2.4450  -2.3488  -2.2700  -2.2163  -2.1995  -2.1678
   9.5398676948   9.5398676948   3.93861  4.33585   -4.1295  -3.2068  -3.2135  -2.9970  -2.8946  -2.7627  -2.4669  -2.3707  -2.2919  -2.2383  -2.2215  -2.1898
   9.5754898370   9.5754898370   3.94673  4.33561   -4.1514  -3.2286  -3.2354  -3.0189  -2.9166  -2.7847  -2.4890  -2.3929  -2.3142  -2.2605  -2.2438  -2.2121
   9.6111119793   9.6111119793   3.95485  4.33533   -4.1734  -3.2507  -3.2575  -3.0410  -2.9388  -2.8070  -2.5114  -2.4154  -2.3367  -2.2831  -2.2663  -2.2347
   9.6467341215   9.6467341215   3.96299  4.33502   -4.1956  -3.2731  -3.2798  -3.0634  -2.9613  -2.8296  -2.5342  -2.4382  -2.3595  -2.3060  -2.2893  -2.2576
   9.6823562638   9.6823562638   3.97114  4.33466   -4.2180  -3.2957  -3.3024  -3.0861  -2.9841  -2.8526  -2.5573  -2.4613  -2.3827  -2.3292  -2.3126  -2.2809
   9.7179784060   9.7179784060   3.97931  4.33425   -4.2407  -3.3186  -3.3254  -3.1092  -3.0072  -2.8758  -2.5807  -2.4849  -2.4063  -2.3529  -2.3362  -2.3046
   9.7536005483   9.7536005483   3.98749  4.33381   -4.2635  -3.3418  -3.3485  -3.1324  -3.0306  -2.8994  -2.6044  -2.5087  -2.4302  -2.3769  -2.3603  -2.3287
   9.7892226905   9.7892226905   3.99569  4.33332   -4.2866  -3.3653  -3.3720  -3.1560  -3.0544  -2.9232  -2.6286  -2.5329  -2.4545  -2.4013  -2.3847  -2.3532
   9.8248448327   9.8248448327   4.00391  4.33278   -4.3099  -3.3891  -3.3958  -3.1800  -3.0784  -2.9475  -2.6531  -2.5576  -2.4792  -2.4261  -2.4095  -2.3780
   9.8604669750   9.8604669750   4.01215  4.33219   -4.3335  -3.4132  -3.4199  -3.2042  -3.1028  -2.9720  -2.6779  -2.5826  -2.5043  -2.4513  -2.4348  -2.4033
   9.8960891172   9.8960891172   4.02040  4.33155   -4.3573  -3.4376  -3.4443  -3.2288  -3.1276  -2.9970  -2.7032  -2.6080  -2.5299  -2.4770  -2.4605  -2.4291
   9.9317112595   9.9317112595   4.02868  4.33086   -4.3814  -3.4623  -3.4690  -3.2537  -3.1527  -3.0223  -2.7289  -2.6338  -2.5558  -2.5031  -2.4866  -2.4553
   9.9673334017   9.9673334017   4.03698  4.33010   -4.4058  -3.4875  -3.4942  -3.2791  -3.1783  -3.0481  -2.7551  -2.6602  -2.5823  -2.5297  -2.5133  -2.4820
  10.0029555440  10.0029555440   4.04529  4.32928   -4.4305  -3.5130  -3.5197  -3.3048  -3.2042  -3.0743  -2.7817  -2.6870  -2.6093  -2.5569  -2.5404  -2.5093
  10.0385776862  10.0385776862   4.05342  4.32844   -4.4548  -3.5382  -3.5449  -3.3303  -3.2299  -3.1002  -2.8081  -2.7136  -2.6360  -2.5837  -2.5674  -2.5363
  10.0741998285  10.0741998285   4.06156  4.32752   -4.4794  -3.5638  -3.5705  -3.3562  -3.2560  -3.1266  -2.8350  -2.7407  -2.6632  -2.6112  -2.5949  -2.5638
  10.1098219707  10.1098219707   4.06973  4.32655   -4.5043  -3.5898  -3.5965  -3.3824  -3.2825  -3.1534  -2.8623  -2.7682  -2.6910  -2.6391  -2.6229  -2.5919
  10.1454441129  10.1454441129   4.07792  4.32551   -4.5295  -3.6162  -3.6229  -3.4091  -3.3095  -3.1808  -2.8902  -2.7964  -2.7193  -2.6677  -2.6514  -2.6206
  10.1810662552  10.1810662552   4.08614  4.32440   -4.5551  -3.6431  -3.6497  -3.4363  -3.3369  -3.2086  -2.9186  -2.8250  -2.7482  -2.6968  -2.6806  -2.6498
